JobNum,SalesOrder,CustomerID,PartNum,Revision,JobStatus,Priority,QtyOrdered,QtyCompleted,QtyScrapped,PlannedStart,DueDate,CloseDate,Notes
J26-00393,SO26-17139,CUST0019,ASSY-9834,B,Closed,Rush,19,17,1,2026-01-06T18:24:40.520247+00:00,2026-01-09T03:55:46.091398+00:00,2026-01-07T14:13:53.206759+00:00,Customer expedite
J26-00394,SO26-92119,CUST0018,PN-6413,D,Closed,Normal,53,50,0,2026-01-06T21:34:31.129728+00:00,2026-01-07T23:32:48.909992+00:00,2026-01-07T16:58:56.419838+00:00,First article required
J26-00395,SO26-69432,CUST0021,VALVE-3615,A,Closed,Normal,27,26,1,2026-01-06T20:52:26.066489+00:00,2026-01-08T19:29:09.916556+00:00,2026-01-07T07:17:37.045552+00:00,First article required
J26-00396,SO26-71645,CUST0010,PN-5506,C,Closed,Hot,36,34,1,2026-01-06T16:01:42.953243+00:00,2026-01-12T02:31:53.715314+00:00,2026-01-07T19:40:29.332416+00:00,Use new fixture
J26-00397,SO26-23348,CUST0009,SHAFT-2291,D,Closed,Normal,2,2,0,2026-01-06T18:39:42.015524+00:00,2026-01-08T22:14:09.795987+00:00,2026-01-08T00:20:44.025897+00:00,
J26-00398,SO26-33765,CUST0023,SHAFT-3296,D,Closed,Normal,81,69,2,2026-01-06T23:46:46.252021+00:00,2026-01-11T06:29:39.031192+00:00,2026-01-07T18:26:59.342052+00:00,
J26-00399,SO26-27505,CUST0016,PN-5506,C,Closed,Normal,22,19,0,2026-01-06T18:16:00.634566+00:00,2026-01-08T19:27:22.658028+00:00,2026-01-07T03:50:30.806133+00:00,Customer expedite
J26-00400,SO26-63591,CUST0011,PLATE-5315,C,Closed,Normal,29,25,0,2026-01-06T23:42:57.934409+00:00,2026-01-07T16:22:18.568682+00:00,2026-01-07T13:18:37.473193+00:00,Engineering hold
J26-00401,SO26-41708,CUST0011,VALVE-9317,B,Closed,Normal,8,7,0,2026-01-06T22:18:13.949177+00:00,2026-01-11T08:39:30.485316+00:00,2026-01-07T01:40:14.088575+00:00,
J26-00402,SO26-78723,CUST0004,VALVE-6573,C,Closed,Normal,13,12,0,2026-01-06T21:25:47.253399+00:00,2026-01-09T15:26:15.411506+00:00,2026-01-07T20:46:05.572579+00:00,
J26-00403,SO26-34696,CUST0013,PLATE-9935,A,Closed,Normal,25,21,0,2026-01-06T21:28:55.756708+00:00,2026-01-07T03:44:37.553113+00:00,2026-01-07T13:01:33.875273+00:00,
J26-00404,SO26-84922,CUST0004,HOUS-7543,A,Closed,Normal,56,47,2,2026-01-06T22:20:47.228255+00:00,2026-01-06T23:39:51.295888+00:00,2026-01-07T20:17:59.448338+00:00,
J26-00405,SO26-33196,CUST0027,PN-4582,C,Closed,Normal,32,27,1,2026-01-07T02:53:35.275416+00:00,2026-01-10T02:44:06.348412+00:00,2026-01-07T16:19:28.058694+00:00,
J26-00406,SO26-87364,CUST0011,VALVE-2790,D,Closed,Normal,6,5,0,2026-01-07T03:42:48.072272+00:00,2026-01-09T04:44:42.825635+00:00,2026-01-07T21:09:15.567422+00:00,
J26-00407,SO26-92351,CUST0016,SHAFT-2291,D,Closed,Normal,22,21,1,2026-01-07T00:31:14.620452+00:00,2026-01-13T01:58:44.674411+00:00,2026-01-07T19:50:26.678957+00:00,
J26-00408,SO26-77475,CUST0001,ASSY-4139,D,Closed,Normal,5,4,0,2026-01-06T23:11:49.909708+00:00,2026-01-12T17:53:40.405712+00:00,2026-01-08T02:27:18.789798+00:00,
J26-00409,SO26-57165,CUST0016,ASSY-8744,B,Closed,Normal,36,32,1,2026-01-07T01:06:16.836340+00:00,2026-01-11T18:12:20.848879+00:00,2026-01-08T04:18:40.283017+00:00,
J26-00410,SO26-24876,CUST0011,PLATE-8953,D,Closed,Normal,6,5,0,2026-01-07T03:31:09.177247+00:00,2026-01-08T04:27:45.709901+00:00,2026-01-07T18:30:55.379729+00:00,
J26-00411,SO26-15877,CUST0021,PLATE-8953,D,Closed,Normal,9,8,0,2026-01-07T03:18:03.920718+00:00,2026-01-07T20:20:55.403089+00:00,2026-01-07T08:55:39.849935+00:00,
J26-00412,SO26-82571,CUST0022,HOUS-5803,A,Closed,Normal,11,11,0,2026-01-07T05:24:04.714474+00:00,2026-01-08T20:16:19.400055+00:00,2026-01-08T04:43:29.620087+00:00,
J26-00413,SO26-39136,CUST0022,PLATE-8527,B,Closed,Normal,18,18,0,2026-01-07T05:03:23.147673+00:00,2026-01-10T00:46:16.680649+00:00,2026-01-07T20:19:47.213467+00:00,Engineering hold
J26-00414,SO26-69977,CUST0009,ASSY-2290,B,Closed,Normal,20,18,0,2026-01-07T03:11:25.922152+00:00,2026-01-10T23:29:42.881118+00:00,2026-01-08T04:17:31.473934+00:00,
J26-00415,SO26-50197,CUST0024,VALVE-5741,A,Closed,Normal,11,11,0,2026-01-06T23:48:44.883316+00:00,2026-01-09T02:07:48.051751+00:00,2026-01-07T19:34:21.786784+00:00,
J26-00416,SO26-75317,CUST0028,PLATE-4598,A,Closed,Normal,86,80,3,2026-01-06T23:31:43.739732+00:00,2026-01-11T18:15:46.988117+00:00,2026-01-07T12:34:36.234513+00:00,
J26-00417,SO26-76019,CUST0014,PLATE-2612,C,Closed,Normal,3,3,0,2026-01-07T01:59:08.541514+00:00,2026-01-11T05:53:20.052952+00:00,2026-01-07T22:47:46.114139+00:00,
J26-00418,SO26-55048,CUST0017,VALVE-6925,A,Closed,Normal,27,23,1,2026-01-07T05:37:13.567304+00:00,2026-01-09T22:44:31.271450+00:00,2026-01-07T19:33:04.622824+00:00,Use new fixture
J26-00419,SO26-41126,CUST0002,SHAFT-5554,A,Closed,Normal,23,20,1,2026-01-07T06:05:35.949339+00:00,2026-01-07T03:46:44.917624+00:00,2026-01-07T14:51:10.982512+00:00,
J26-00420,SO26-79980,CUST0023,PLATE-9935,A,Closed,Normal,15,12,0,2026-01-07T03:01:17.962597+00:00,2026-01-07T23:55:53.830705+00:00,2026-01-07T13:21:35.375304+00:00,First article required
J26-00421,SO26-40541,CUST0010,VALVE-1916,B,Closed,Hot,24,20,0,2026-01-07T02:09:40.114037+00:00,2026-01-09T23:04:29.886333+00:00,2026-01-07T17:07:41.508207+00:00,Engineering hold
J26-00422,SO26-64325,CUST0023,ASSY-9835,A,Closed,Normal,40,37,0,2026-01-07T06:07:32.822879+00:00,2026-01-06T22:04:43.114963+00:00,2026-01-07T22:27:09.091571+00:00,
J26-00423,SO26-25658,CUST0009,BRKT-9645,A,Closed,Hot,7,6,0,2026-01-07T04:46:55.332774+00:00,2026-01-11T19:39:42.709100+00:00,2026-01-07T09:47:43.441011+00:00,Customer expedite
J26-00424,SO26-31526,CUST0022,HOUS-5010,A,Closed,Normal,15,14,0,2026-01-07T07:28:26.811392+00:00,2026-01-11T19:34:13.425829+00:00,2026-01-08T02:28:09.676800+00:00,
J26-00425,SO26-54420,CUST0021,BRKT-6635,A,Closed,Normal,5,4,0,2026-01-07T04:02:33.893011+00:00,2026-01-08T06:44:16.256615+00:00,2026-01-07T16:27:45.280021+00:00,First article required
J26-00426,SO26-64520,CUST0007,PLATE-5374,B,Closed,Normal,30,27,0,2026-01-07T05:13:54.854552+00:00,2026-01-08T02:04:18.302754+00:00,2026-01-08T01:17:58.863998+00:00,Use new fixture
J26-00427,SO26-82178,CUST0002,VALVE-7932,A,Closed,Normal,20,18,0,2026-01-07T07:34:40.112759+00:00,2026-01-08T05:20:47.022411+00:00,2026-01-08T06:13:10.624547+00:00,First article required
J26-00428,SO26-69312,CUST0026,PN-4582,C,Closed,Normal,6,5,0,2026-01-07T04:08:49.539769+00:00,2026-01-06T23:21:51.833334+00:00,2026-01-08T09:30:35.011347+00:00,Engineering hold
J26-00429,SO26-88632,CUST0014,ASSY-4139,D,Closed,Hot,9,8,0,2026-01-07T04:31:22.599412+00:00,2026-01-08T03:19:18.554841+00:00,2026-01-08T09:18:37.675841+00:00,
J26-00430,SO26-34974,CUST0010,BRKT-4432,A,Closed,Normal,4,3,0,2026-01-07T06:45:22.989281+00:00,2026-01-09T06:55:17.051106+00:00,2026-01-08T10:12:50.110988+00:00,Use new fixture
J26-00431,SO26-41092,CUST0019,BRKT-4593,A,Closed,Normal,30,26,1,2026-01-07T03:21:41.533381+00:00,2026-01-11T08:34:58.745065+00:00,2026-01-08T03:54:23.371360+00:00,
J26-00432,SO26-51478,CUST0017,PLATE-9797,A,Closed,Normal,37,31,1,2026-01-07T05:13:30.035048+00:00,2026-01-09T02:49:28.617318+00:00,2026-01-08T00:29:02.691641+00:00,
J26-00433,SO26-98720,CUST0010,ASSY-4139,D,Closed,Rush,28,26,0,2026-01-07T06:55:39.430342+00:00,2026-01-10T14:55:01.584140+00:00,2026-01-08T02:19:29.406675+00:00,
J26-00434,SO26-75538,CUST0025,PN-4456,B,Closed,Rush,2,2,0,2026-01-07T03:57:12.385769+00:00,2026-01-08T08:32:13.405292+00:00,2026-01-07T21:57:58.836719+00:00,Customer expedite
J26-00435,SO26-41036,CUST0024,PLATE-5315,C,Closed,Hot,27,26,1,2026-01-07T04:11:43.655574+00:00,2026-01-12T21:32:04.768808+00:00,2026-01-07T21:02:45.142260+00:00,First article required
J26-00436,SO26-60623,CUST0007,ASSY-2104,D,Closed,Hot,3,3,0,2026-01-07T08:59:36.655308+00:00,2026-01-13T03:53:19.348290+00:00,2026-01-08T08:51:51.342922+00:00,
J26-00437,SO26-49550,CUST0003,VALVE-9727,C,Closed,Normal,5,4,0,2026-01-07T08:29:33.149912+00:00,2026-01-11T05:35:32.408692+00:00,2026-01-07T21:33:03.189613+00:00,
J26-00438,SO26-81836,CUST0005,ASSY-1525,A,Closed,Rush,9,9,0,2026-01-07T05:29:15.025124+00:00,2026-01-07T09:23:41.260326+00:00,2026-01-08T02:02:03.604442+00:00,Engineering hold
J26-00439,SO26-19821,CUST0013,PLATE-7924,B,Closed,Hot,8,7,0,2026-01-07T09:02:06.197489+00:00,2026-01-10T18:28:53.780950+00:00,2026-01-08T05:34:30.281750+00:00,
J26-00440,SO26-94761,CUST0010,SHAFT-5386,A,Closed,Normal,10,8,0,2026-01-07T04:03:21.528095+00:00,2026-01-11T13:40:34.943229+00:00,2026-01-08T09:35:40.541671+00:00,
J26-00441,SO26-24743,CUST0021,VALVE-1771,A,Closed,Hot,10,10,0,2026-01-07T05:00:58.272235+00:00,2026-01-10T11:38:01.708144+00:00,2026-01-08T08:17:58.458950+00:00,Use new fixture
J26-00442,SO26-75713,CUST0006,SHAFT-2489,B,Closed,Normal,17,16,1,2026-01-07T09:27:43.994761+00:00,2026-01-08T07:41:17.926176+00:00,2026-01-08T10:46:28.349901+00:00,Use new fixture
J26-00443,SO26-35343,CUST0026,HOUS-7543,A,Closed,Normal,4,4,0,2026-01-07T10:28:33.450061+00:00,2026-01-08T20:11:20.016022+00:00,2026-01-08T04:13:59.015476+00:00,Engineering hold
J26-00444,SO26-98792,CUST0004,PLATE-8953,D,Closed,Rush,28,26,1,2026-01-07T07:46:39.314381+00:00,2026-01-10T17:22:37.168947+00:00,2026-01-08T04:36:41.566561+00:00,
J26-00445,SO26-61011,CUST0002,PLATE-9797,A,Closed,Normal,33,28,1,2026-01-07T06:21:05.668655+00:00,2026-01-12T12:17:36.110590+00:00,2026-01-07T15:23:47.617715+00:00,
J26-00446,SO26-58408,CUST0011,HOUS-3705,A,Closed,Normal,23,20,0,2026-01-07T09:05:22.215833+00:00,2026-01-12T09:31:33.032312+00:00,2026-01-08T11:53:38.779812+00:00,Engineering hold
J26-00447,SO26-96814,CUST0029,PN-7596,B,Closed,Normal,10,8,0,2026-01-07T06:10:39.466554+00:00,2026-01-08T03:21:25.683033+00:00,2026-01-08T12:42:59.364346+00:00,
J26-00448,SO26-79588,CUST0025,HOUS-9689,B,Closed,Normal,15,14,0,2026-01-07T08:59:41.074874+00:00,2026-01-11T19:11:31.184744+00:00,2026-01-08T08:07:43.232023+00:00,Customer expedite
J26-00449,SO26-64598,CUST0013,PN-7596,B,Closed,Normal,8,7,0,2026-01-07T11:45:46.449359+00:00,2026-01-08T17:51:11.501745+00:00,2026-01-07T17:08:14.596392+00:00,Use new fixture
J26-00450,SO26-83425,CUST0027,PLATE-2139,B,Closed,Normal,67,63,1,2026-01-07T06:31:30.345570+00:00,2026-01-10T12:03:29.518581+00:00,2026-01-08T01:47:00.325094+00:00,Customer expedite
J26-00451,SO26-66057,CUST0020,SHAFT-5557,C,Closed,Normal,2,2,0,2026-01-07T05:24:21.283324+00:00,2026-01-07T01:33:53.096011+00:00,2026-01-08T08:39:21.201743+00:00,
J26-00452,SO26-62135,CUST0003,PN-4456,B,Closed,Normal,24,22,0,2026-01-07T11:22:42.961129+00:00,2026-01-10T15:46:54.084934+00:00,2026-01-08T08:23:44.976811+00:00,
J26-00453,SO26-39028,CUST0010,HOUS-9689,B,Closed,Normal,4,4,0,2026-01-07T12:06:47.654483+00:00,2026-01-08T10:23:43.418629+00:00,2026-01-07T23:23:23.054348+00:00,Engineering hold
J26-00454,SO26-30614,CUST0015,PLATE-9928,A,Closed,Normal,10,8,0,2026-01-07T05:43:59.961156+00:00,2026-01-11T18:34:48.903751+00:00,2026-01-08T13:46:13.304937+00:00,Customer expedite
J26-00455,SO26-10537,CUST0029,VALVE-6925,A,Closed,Normal,36,33,1,2026-01-07T06:38:36.263454+00:00,2026-01-07T23:25:06.465327+00:00,2026-01-07T16:09:05.280183+00:00,
J26-00456,SO26-26192,CUST0024,VALVE-2654,D,Closed,Normal,2,2,0,2026-01-07T07:08:53.218402+00:00,2026-01-08T00:51:38.212180+00:00,2026-01-08T14:04:56.713500+00:00,Customer expedite
J26-00457,SO26-51026,CUST0018,ASSY-5339,A,Closed,Normal,10,10,0,2026-01-07T06:34:21.140965+00:00,2026-01-11T21:34:36.081513+00:00,2026-01-07T19:32:17.184518+00:00,Use new fixture
J26-00458,SO26-18056,CUST0026,SHAFT-1319,A,Closed,Hot,6,5,0,2026-01-07T10:31:44.862239+00:00,2026-01-10T13:26:35.778890+00:00,2026-01-07T16:09:54.010633+00:00,Engineering hold
J26-00459,SO26-17293,CUST0023,VALVE-4295,A,Closed,Normal,49,41,2,2026-01-07T10:30:17.920042+00:00,2026-01-11T09:08:10.412274+00:00,2026-01-08T03:17:16.844347+00:00,
J26-00460,SO26-81827,CUST0004,HOUS-3705,A,Closed,Normal,24,21,0,2026-01-07T11:17:07.775396+00:00,2026-01-12T23:25:23.340344+00:00,2026-01-08T04:51:09.282844+00:00,First article required
J26-00461,SO26-69617,CUST0016,SHAFT-8651,C,Closed,Rush,8,7,0,2026-01-07T13:10:42.514976+00:00,2026-01-08T20:16:24.486477+00:00,2026-01-08T06:08:08.423818+00:00,Use new fixture
J26-00462,SO26-68271,CUST0028,ASSY-9179,C,Closed,Rush,2,2,0,2026-01-07T12:54:45.045206+00:00,2026-01-11T08:21:32.096228+00:00,2026-01-08T05:31:07.996237+00:00,Customer expedite
J26-00463,SO26-32466,CUST0023,PN-1488,B,Closed,Hot,5,4,0,2026-01-07T09:11:58.123199+00:00,2026-01-09T17:16:54.640903+00:00,2026-01-08T13:39:04.362613+00:00,Customer expedite
J26-00464,SO26-39858,CUST0007,PN-4582,C,Closed,Normal,16,14,0,2026-01-07T11:03:14.549830+00:00,2026-01-08T13:30:32.759810+00:00,2026-01-07T20:34:19.220145+00:00,
J26-00465,SO26-97718,CUST0010,ASSY-8573,A,Closed,Normal,78,65,1,2026-01-07T13:05:11.473203+00:00,2026-01-08T03:51:38.761051+00:00,2026-01-08T02:19:37.662206+00:00,
J26-00466,SO26-86758,CUST0024,HOUS-5010,A,Closed,Hot,16,16,1,2026-01-07T12:35:00.999759+00:00,2026-01-08T14:44:15.085653+00:00,2026-01-08T16:00:16.281011+00:00,
J26-00467,SO26-56357,CUST0027,PN-4456,B,Closed,Normal,8,7,0,2026-01-07T08:21:42.940582+00:00,2026-01-11T17:54:41.477669+00:00,2026-01-08T04:49:19.674285+00:00,
J26-00468,SO26-94684,CUST0010,ASSY-8744,B,Closed,Hot,9,8,0,2026-01-07T11:14:23.463011+00:00,2026-01-08T13:31:19.617710+00:00,2026-01-08T02:15:34.809399+00:00,Customer expedite
J26-00469,SO26-43025,CUST0030,PLATE-6313,A,Closed,Normal,17,14,0,2026-01-07T13:39:54.461618+00:00,2026-01-07T04:57:05.545921+00:00,2026-01-08T00:08:14.741912+00:00,
J26-00470,SO26-70044,CUST0006,BRKT-8019,D,Closed,Normal,9,7,0,2026-01-07T12:48:01.738199+00:00,2026-01-10T02:26:45.573503+00:00,2026-01-08T12:34:56.082057+00:00,
J26-00471,SO26-94678,CUST0003,VALVE-5741,A,Closed,Normal,11,10,0,2026-01-07T13:08:30.774993+00:00,2026-01-09T11:14:27.633856+00:00,2026-01-08T03:20:23.840055+00:00,
J26-00472,SO26-74177,CUST0010,SHAFT-6977,C,Closed,Normal,65,64,1,2026-01-07T08:29:10.423321+00:00,2026-01-09T07:28:56.782332+00:00,2026-01-08T04:39:20.660059+00:00,Engineering hold
J26-00473,SO26-83156,CUST0013,PLATE-8953,D,Closed,Normal,13,13,0,2026-01-07T10:21:10.676076+00:00,2026-01-08T08:56:43.174983+00:00,2026-01-08T02:04:43.581946+00:00,Engineering hold
J26-00474,SO26-51715,CUST0018,VALVE-1711,B,Closed,Normal,7,6,0,2026-01-07T09:59:21.127393+00:00,2026-01-10T12:48:55.942648+00:00,2026-01-07T18:58:06.423674+00:00,
J26-00475,SO26-13750,CUST0022,PLATE-2612,C,Closed,Normal,22,18,1,2026-01-07T13:26:51.308007+00:00,2026-01-12T00:48:12.828184+00:00,2026-01-08T05:38:51.924316+00:00,Use new fixture
J26-00476,SO26-46497,CUST0009,VALVE-7669,C,Closed,Normal,5,5,0,2026-01-07T14:42:54.263537+00:00,2026-01-06T19:14:13.992651+00:00,2026-01-07T19:29:06.201278+00:00,First article required
J26-00477,SO26-68081,CUST0001,SHAFT-5386,A,Closed,Hot,41,35,1,2026-01-07T10:47:40.594760+00:00,2026-01-12T04:07:39.879720+00:00,2026-01-08T06:36:46.853085+00:00,
J26-00478,SO26-49986,CUST0015,ASSY-7065,B,Closed,Normal,35,33,1,2026-01-07T08:32:50.274969+00:00,2026-01-09T06:36:19.627388+00:00,2026-01-08T05:49:32.324560+00:00,Engineering hold
J26-00479,SO26-78833,CUST0025,VALVE-1771,A,Closed,Normal,19,18,0,2026-01-07T10:55:51.049178+00:00,2026-01-10T09:14:07.110007+00:00,2026-01-07T20:53:55.079932+00:00,Use new fixture
J26-00480,SO26-70542,CUST0006,VALVE-2796,D,Closed,Hot,48,43,0,2026-01-07T12:04:30.365475+00:00,2026-01-07T11:36:42.595220+00:00,2026-01-08T09:15:22.554914+00:00,Engineering hold
J26-00481,SO26-64146,CUST0005,HOUS-4150,C,Closed,Hot,22,19,0,2026-01-07T15:19:29.055186+00:00,2026-01-12T14:21:12.631612+00:00,2026-01-08T00:01:43.703566+00:00,
J26-00482,SO26-82853,CUST0001,PLATE-9928,A,Closed,Normal,49,44,2,2026-01-07T09:20:41.574047+00:00,2026-01-12T23:41:46.139335+00:00,2026-01-08T09:11:26.635180+00:00,Use new fixture
J26-00483,SO26-26734,CUST0016,PLATE-8527,B,Closed,Normal,15,14,0,2026-01-07T11:07:49.800530+00:00,2026-01-11T14:31:03.145184+00:00,2026-01-07T20:12:08.136145+00:00,
J26-00484,SO26-73976,CUST0029,HOUS-3803,C,Closed,Hot,15,13,0,2026-01-07T14:24:37.929647+00:00,2026-01-13T13:37:31.341431+00:00,2026-01-08T00:21:36.650321+00:00,
J26-00485,SO26-46454,CUST0012,VALVE-3615,A,Closed,Hot,7,6,0,2026-01-07T14:24:48.334598+00:00,2026-01-09T10:46:53.090416+00:00,2026-01-08T12:30:47.203877+00:00,
J26-00486,SO26-67061,CUST0024,PLATE-9935,A,Closed,Normal,8,8,0,2026-01-07T10:14:25.011635+00:00,2026-01-12T17:43:04.522970+00:00,2026-01-08T10:18:46.163567+00:00,
J26-00487,SO26-17053,CUST0019,PN-6947,A,Closed,Rush,78,63,0,2026-01-07T16:05:42.091777+00:00,2026-01-13T17:31:14.865291+00:00,2026-01-08T14:46:51.547963+00:00,
J26-00488,SO26-73257,CUST0025,SHAFT-2584,A,Closed,Hot,2,2,0,2026-01-07T15:31:22.806874+00:00,2026-01-09T11:12:38.149553+00:00,2026-01-08T04:25:44.433205+00:00,First article required
J26-00489,SO26-24989,CUST0013,SHAFT-2982,A,Closed,Normal,20,20,1,2026-01-07T13:59:25.176478+00:00,2026-01-12T14:03:23.138660+00:00,2026-01-08T04:30:17.036051+00:00,
J26-00490,SO26-33452,CUST0002,HOUS-7543,A,Closed,Normal,49,43,1,2026-01-07T14:28:28.775795+00:00,2026-01-09T01:38:26.096769+00:00,2026-01-08T09:46:37.577436+00:00,
J26-00491,SO26-78402,CUST0014,VALVE-9317,B,Closed,Normal,16,15,1,2026-01-07T12:56:43.304811+00:00,2026-01-11T22:53:48.252517+00:00,2026-01-07T21:14:28.432626+00:00,
J26-00492,SO26-32043,CUST0012,PN-9423,A,Closed,Normal,12,12,0,2026-01-07T12:56:15.821937+00:00,2026-01-12T09:37:43.024692+00:00,2026-01-08T13:50:51.539596+00:00,Engineering hold
J26-00493,SO26-46632,CUST0018,VALVE-2654,D,Closed,Normal,28,23,1,2026-01-07T15:55:14.865091+00:00,2026-01-06T23:53:24.379395+00:00,2026-01-08T06:49:38.558157+00:00,
J26-00494,SO26-83250,CUST0020,ASSY-2679,D,Closed,Normal,33,33,0,2026-01-07T11:50:17.776770+00:00,2026-01-10T01:38:33.149124+00:00,2026-01-07T23:42:35.627010+00:00,First article required
J26-00495,SO26-88580,CUST0017,PN-6947,A,Closed,Normal,23,19,1,2026-01-07T12:43:54.787807+00:00,2026-01-10T14:31:58.450721+00:00,2026-01-08T07:37:34.968463+00:00,
J26-00496,SO26-36862,CUST0024,VALVE-1887,D,Closed,Normal,40,32,0,2026-01-07T14:02:26.257080+00:00,2026-01-09T16:13:19.580420+00:00,2026-01-08T14:45:08.865536+00:00,
J26-00497,SO26-95768,CUST0028,PN-8962,C,Closed,Normal,21,21,0,2026-01-07T16:02:24.608147+00:00,2026-01-12T19:44:56.354798+00:00,2026-01-07T22:47:26.911185+00:00,Use new fixture
J26-00498,SO26-47363,CUST0014,SHAFT-2584,A,Closed,Normal,11,9,0,2026-01-07T13:04:35.986935+00:00,2026-01-10T00:36:50.906172+00:00,2026-01-08T06:33:55.352124+00:00,Engineering hold
J26-00499,SO26-21858,CUST0013,BRKT-4432,A,Closed,Hot,19,17,0,2026-01-07T16:17:09.890394+00:00,2026-01-10T18:26:03.585798+00:00,2026-01-08T09:58:21.279769+00:00,
J26-00500,SO26-82593,CUST0017,PN-2519,A,Closed,Normal,11,10,0,2026-01-07T15:22:17.471510+00:00,2026-01-06T20:13:15.465533+00:00,2026-01-08T13:12:25.709659+00:00,
J26-00501,SO26-53441,CUST0017,PN-4582,C,Closed,Normal,14,14,0,2026-01-07T19:30:40.613413+00:00,2026-01-13T00:49:14.124016+00:00,2026-01-08T17:27:29.662182+00:00,
J26-00502,SO26-20473,CUST0018,PN-6413,D,Closed,Hot,21,18,0,2026-01-07T15:38:54.433008+00:00,2026-01-06T19:20:47.723139+00:00,2026-01-08T15:31:16.002554+00:00,First article required
J26-00503,SO26-75191,CUST0027,ASSY-8749,C,Closed,Normal,14,12,0,2026-01-07T18:10:55.358517+00:00,2026-01-10T11:52:39.304704+00:00,2026-01-08T14:00:14.256068+00:00,First article required
J26-00504,SO26-81067,CUST0022,PN-5506,C,Closed,Rush,11,9,0,2026-01-07T18:17:49.786197+00:00,2026-01-10T00:39:05.980176+00:00,2026-01-08T13:35:51.802659+00:00,
J26-00505,SO26-99673,CUST0018,SHAFT-3296,D,Closed,Hot,191,172,5,2026-01-07T15:35:48.032327+00:00,2026-01-13T10:29:57.829052+00:00,2026-01-08T08:45:24.604516+00:00,First article required
J26-00506,SO26-13157,CUST0002,VALVE-3646,D,Closed,Rush,29,26,1,2026-01-07T14:39:24.106423+00:00,2026-01-10T18:22:14.885948+00:00,2026-01-08T17:16:05.632045+00:00,
J26-00507,SO26-37033,CUST0006,VALVE-3615,A,Closed,Normal,72,62,0,2026-01-07T19:09:15.101125+00:00,2026-01-09T09:49:22.373382+00:00,2026-01-08T18:49:38.694312+00:00,
J26-00508,SO26-92917,CUST0019,SHAFT-2604,A,Closed,Hot,11,10,0,2026-01-07T15:11:58.517494+00:00,2026-01-13T11:36:38.173711+00:00,2026-01-08T14:56:10.327590+00:00,
J26-00509,SO26-58787,CUST0007,BRKT-6635,A,Closed,Normal,37,36,0,2026-01-07T16:16:46.932264+00:00,2026-01-08T12:41:15.201115+00:00,2026-01-08T21:33:14.071311+00:00,First article required
J26-00510,SO26-51382,CUST0010,ASSY-4139,D,Closed,Rush,22,18,0,2026-01-07T15:26:16.558174+00:00,2026-01-10T18:59:10.837021+00:00,2026-01-08T15:41:23.106146+00:00,Use new fixture
J26-00511,SO26-18048,CUST0021,SHAFT-7118,E,Closed,Normal,21,18,0,2026-01-07T18:16:46.039588+00:00,2026-01-09T22:01:37.311383+00:00,2026-01-08T06:49:22.160450+00:00,Customer expedite
J26-00512,SO26-84652,CUST0010,VALVE-2133,B,Closed,Normal,5,5,0,2026-01-07T19:39:18.603469+00:00,2026-01-08T20:01:14.001864+00:00,2026-01-08T14:33:06.453973+00:00,
J26-00513,SO26-57833,CUST0006,VALVE-9727,C,Closed,Normal,8,7,0,2026-01-07T20:05:15.661440+00:00,2026-01-12T21:46:45.617193+00:00,2026-01-08T06:58:39.738524+00:00,Use new fixture
J26-00514,SO26-71039,CUST0006,VALVE-5371,E,Closed,Normal,31,27,1,2026-01-07T21:41:12.875738+00:00,2026-01-11T18:47:01.265449+00:00,2026-01-08T21:45:37.891838+00:00,Engineering hold
J26-00515,SO26-47569,CUST0020,VALVE-5889,A,Closed,Rush,8,7,0,2026-01-07T23:39:17.851251+00:00,2026-01-11T12:55:45.573573+00:00,2026-01-08T20:53:05.772679+00:00,Customer expedite
J26-00516,SO26-67201,CUST0019,PLATE-2612,C,Closed,Normal,10,8,0,2026-01-07T17:30:42.371842+00:00,2026-01-10T05:22:46.824466+00:00,2026-01-08T06:52:19.264668+00:00,Engineering hold
J26-00517,SO26-69961,CUST0022,VALVE-9727,C,Closed,Normal,14,13,0,2026-01-08T02:49:47.994754+00:00,2026-01-13T12:30:13.865631+00:00,2026-01-08T13:02:57.641242+00:00,
J26-00518,SO26-39785,CUST0016,PLATE-2612,C,Closed,Normal,10,8,0,2026-01-08T01:47:58.330506+00:00,2026-01-08T20:59:39.346804+00:00,2026-01-08T10:11:13.748212+00:00,
J26-00519,SO26-19164,CUST0006,SHAFT-9479,A,Closed,Hot,18,16,0,2026-01-08T02:07:55.391076+00:00,2026-01-11T04:32:01.541767+00:00,2026-01-08T21:25:02.650294+00:00,First article required
J26-00520,SO26-29854,CUST0021,PLATE-4598,A,Closed,Normal,79,76,1,2026-01-08T03:10:52.052778+00:00,2026-01-09T04:35:16.946042+00:00,2026-01-08T22:03:12.877740+00:00,
J26-00521,SO26-55969,CUST0017,VALVE-5741,A,Closed,Normal,12,10,0,2026-01-07T23:19:55.778419+00:00,2026-01-09T07:12:06.926771+00:00,2026-01-08T23:32:01.507028+00:00,Use new fixture
J26-00522,SO26-77799,CUST0029,ASSY-9834,B,Closed,Normal,4,4,0,2026-01-08T01:19:36.162766+00:00,2026-01-11T12:17:39.257403+00:00,2026-01-09T05:29:09.052612+00:00,
