JobNum,OperSeq,WorkCenterID,OperationDesc,StdSetupHrs,StdRunHrsPerUnit,PlannedStart,PlannedEnd,ActualStart,ActualEnd,Machine,QtyComplete,QtyScrap,SetupHrs,RunHrs,MoveHrs,QueueHrs,Status,SMKO_ClusterID
J26-00872,30,WC-INSP,Inspection & Pack,0.0,0.0053,2026-01-13T01:19:56.482165+00:00,2026-01-13T05:48:37.571494+00:00,2026-01-13T07:24:35.799759+00:00,2026-01-13T08:58:41.276526+00:00,,121,0,0.0,1.71,0.08,0.89,Complete,
J26-00873,10,WC-PREP,Material Prep / Cut,0.29,0.0035,2026-01-12T21:12:35.835841+00:00,2026-01-12T22:58:59.207137+00:00,2026-01-12T21:37:20.060411+00:00,2026-01-12T23:21:55.791922+00:00,,2,0,0.08,0.69,0.02,0.68,Complete,
J26-00873,20,WC006,CNC Machining,1.25,0.0556,2026-01-12T22:12:35.835841+00:00,2026-01-12T22:42:48.770883+00:00,2026-01-12T23:16:13+00:00,2026-01-12T23:25:52+00:00,23 DOOSAN PUMA 700,2,0,0.15,0.16,0.16,3.3,Complete,650
J26-00873,30,WC-INSP,Inspection & Pack,0.0,0.006,2026-01-12T22:42:48.770883+00:00,2026-01-13T03:08:59.915202+00:00,2026-01-13T00:52:36.886562+00:00,2026-01-13T02:39:04.682141+00:00,,2,0,0.0,2.44,0.12,1.51,Complete,
J26-00874,10,WC-PREP,Material Prep / Cut,0.3,0.0038,2026-01-12T19:01:48.755662+00:00,2026-01-12T20:44:34.627046+00:00,2026-01-12T19:04:45.356036+00:00,2026-01-12T21:31:04.600195+00:00,,4,0,0.36,0.55,0.18,1.04,Complete,
J26-00874,20,WC006,CNC Machining,1.46,0.0278,2026-01-12T20:01:48.755662+00:00,2026-01-12T21:07:32.038554+00:00,2026-01-12T23:43:05+00:00,2026-01-12T23:55:17+00:00,23 DOOSAN PUMA 700,4,0,0.84,0.14,0.26,1.9,Complete,651
J26-00874,30,WC-INSP,Inspection & Pack,0.0,0.0046,2026-01-12T21:07:32.038554+00:00,2026-01-13T00:20:25.385607+00:00,2026-01-13T10:25:39.616203+00:00,2026-01-13T12:46:59.253796+00:00,,4,0,0.0,3.04,0.18,0.71,Complete,
J26-00875,10,WC-PREP,Material Prep / Cut,0.38,0.0036,2026-01-12T21:49:39.137273+00:00,2026-01-12T22:50:25.997936+00:00,2026-01-12T22:08:15.166697+00:00,2026-01-12T23:34:22.309823+00:00,,151,0,0.39,0.66,0.0,0.48,Complete,
J26-00875,20,WC009,CNC Machining,0.81,0.0161,2026-01-12T22:49:39.137273+00:00,2026-01-13T01:33:07.878472+00:00,2026-01-12T23:46:00+00:00,2026-01-13T04:04:25+00:00,65 DMU NLX 2500,151,0,0.86,2.56,0.36,4.13,Complete,1087
J26-00875,30,WC-INSP,Inspection & Pack,0.0,0.0074,2026-01-13T01:33:07.878472+00:00,2026-01-13T04:14:47.153180+00:00,2026-01-13T05:42:11.510594+00:00,2026-01-13T06:13:41.698040+00:00,,151,0,0.0,2.41,0.2,2.61,Complete,
J26-00876,10,WC-PREP,Material Prep / Cut,0.26,0.0045,2026-01-12T17:52:36.485617+00:00,2026-01-12T18:57:31.788731+00:00,2026-01-12T18:00:06.497523+00:00,2026-01-12T19:45:43.725068+00:00,,6,0,0.15,0.47,0.22,0.55,Complete,
J26-00876,20,WC008,CNC Machining,1.08,0.0556,2026-01-12T18:52:36.485617+00:00,2026-01-12T19:29:15.390466+00:00,2026-01-12T23:49:26+00:00,2026-01-13T00:20:40+00:00,41 DMU NLX2500,6,0,0.33,0.37,0.01,0.46,Complete,934
J26-00876,30,WC-INSP,Inspection & Pack,0.0,0.0066,2026-01-12T19:29:15.390466+00:00,2026-01-13T00:28:20.513862+00:00,2026-01-13T02:43:39.460202+00:00,2026-01-13T05:07:51.568766+00:00,,6,0,0.0,0.38,0.06,0.54,Complete,
J26-00877,10,WC-PREP,Material Prep / Cut,0.11,0.0049,2026-01-12T15:51:09.949386+00:00,2026-01-12T16:17:55.897237+00:00,2026-01-12T16:27:15.954002+00:00,2026-01-12T16:20:24.041702+00:00,,37,0,0.26,0.8,0.02,1.37,Complete,
J26-00877,20,WC005,CNC Machining,0.22,0.0386,2026-01-12T16:51:09.949386+00:00,2026-01-12T18:11:35.399235+00:00,2026-01-12T23:50:37+00:00,2026-01-13T01:48:08+00:00,22 DMU NLX 2500 old,37,0,0.54,1.56,0.27,1.3,Complete,474
J26-00877,30,WC-INSP,Inspection & Pack,0.0,0.008,2026-01-12T18:11:35.399235+00:00,2026-01-12T20:42:26.861489+00:00,2026-01-13T07:30:35.248640+00:00,2026-01-13T07:51:03.336526+00:00,,37,1,0.0,1.36,0.07,2.74,Complete,
J26-00878,10,WC-PREP,Material Prep / Cut,0.38,0.0036,2026-01-12T16:10:59.521235+00:00,2026-01-12T17:11:28.487843+00:00,2026-01-12T16:49:03.999713+00:00,2026-01-12T17:30:04.553974+00:00,,22,0,0.39,2.07,0.25,0.08,Complete,
J26-00878,20,WC006,CNC Machining,0.79,0.0447,2026-01-12T17:10:59.521235+00:00,2026-01-12T18:16:48.383047+00:00,2026-01-13T00:05:30+00:00,2026-01-13T01:35:29+00:00,23 DOOSAN PUMA 700,22,1,0.67,1.02,0.24,5.01,Complete,652
J26-00878,30,WC-INSP,Inspection & Pack,0.0,0.002,2026-01-12T18:16:48.383047+00:00,2026-01-12T19:34:31.977757+00:00,2026-01-13T06:22:59.908680+00:00,2026-01-13T08:37:50.283202+00:00,,22,0,0.0,1.51,0.04,0.85,Complete,
J26-00879,10,WC-PREP,Material Prep / Cut,0.33,0.0095,2026-01-12T18:58:05.079824+00:00,2026-01-12T20:48:27.836891+00:00,2026-01-12T19:16:54.831169+00:00,2026-01-12T20:50:30.970725+00:00,,3,0,0.21,2.08,0.26,0.89,Complete,
J26-00879,20,WC008,CNC Machining,0.22,0.0536,2026-01-12T19:58:05.079824+00:00,2026-01-12T20:05:45.869631+00:00,2026-01-13T00:38:00+00:00,2026-01-13T00:49:10+00:00,41 DMU NLX2500,3,0,0.97,0.19,0.22,2.86,Complete,935
J26-00879,30,WC-INSP,Inspection & Pack,0.0,0.0025,2026-01-12T20:05:45.869631+00:00,2026-01-12T22:43:45.076463+00:00,2026-01-13T09:53:55.541098+00:00,2026-01-13T12:21:47.973091+00:00,,3,0,0.0,2.23,0.12,0.97,Complete,
J26-00880,10,WC-PREP,Material Prep / Cut,0.37,0.0084,2026-01-12T21:59:20.339125+00:00,2026-01-12T22:32:13.481476+00:00,2026-01-12T22:34:43.338477+00:00,2026-01-12T22:37:35.360179+00:00,,5,1,0.24,1.19,0.27,1.0,Complete,
J26-00880,20,WC008,CNC Machining,1.24,0.0614,2026-01-12T22:59:20.339125+00:00,2026-01-12T23:57:03.588553+00:00,2026-01-13T01:09:45+00:00,2026-01-13T01:35:28+00:00,41 DMU NLX2500,5,0,1.17,0.37,0.05,3.12,Complete,936
J26-00880,30,WC-INSP,Inspection & Pack,0.0,0.003,2026-01-12T23:57:03.588553+00:00,2026-01-13T04:01:30.177500+00:00,2026-01-13T09:13:49.836638+00:00,2026-01-13T11:56:47.227671+00:00,,5,0,0.0,0.58,0.0,1.74,Complete,
J26-00881,10,WC-PREP,Material Prep / Cut,0.32,0.004,2026-01-12T22:37:24.079754+00:00,2026-01-12T23:47:22.598362+00:00,2026-01-12T23:19:20.647006+00:00,2026-01-12T23:52:33.574136+00:00,,2,2,0.25,1.19,0.09,0.61,Complete,
J26-00881,20,WC008,CNC Machining,1.42,0.0603,2026-01-12T23:37:24.079754+00:00,2026-01-13T00:31:29.365892+00:00,2026-01-13T01:51:12+00:00,2026-01-13T02:02:22+00:00,41 DMU NLX2500,2,0,0.61,0.19,0.1,0.74,Complete,937
J26-00881,30,WC-INSP,Inspection & Pack,0.0,0.0055,2026-01-13T00:31:29.365892+00:00,2026-01-13T05:30:19.963712+00:00,2026-01-13T07:09:33.475244+00:00,2026-01-13T08:26:36.679923+00:00,,2,0,0.0,2.84,0.13,0.81,Complete,
J26-00882,10,WC-PREP,Material Prep / Cut,0.12,0.008,2026-01-12T22:51:15.979305+00:00,2026-01-12T23:53:13.882189+00:00,2026-01-12T22:59:26.479158+00:00,2026-01-13T00:49:16.792400+00:00,,101,0,0.25,1.85,0.05,0.81,Complete,
J26-00882,20,WC004,CNC Machining,0.65,0.0358,2026-01-12T23:51:15.979305+00:00,2026-01-13T04:20:19.851670+00:00,2026-01-13T01:52:53+00:00,2026-01-13T05:42:44+00:00,21 DOOSAN PUMA700,101,1,0.95,3.53,0.09,3.06,Complete,372
J26-00882,30,WC-INSP,Inspection & Pack,0.0,0.0051,2026-01-13T04:20:19.851670+00:00,2026-01-13T06:53:09.361366+00:00,2026-01-13T12:39:55.635924+00:00,2026-01-13T13:20:20.578211+00:00,,101,0,0.0,2.91,0.1,1.43,Complete,
J26-00883,10,WC-PREP,Material Prep / Cut,0.24,0.01,2026-01-12T21:32:15.752171+00:00,2026-01-12T22:34:29.543802+00:00,2026-01-12T21:44:57.885993+00:00,2026-01-12T22:58:08.440617+00:00,,3,0,0.35,0.54,0.22,1.38,Complete,
J26-00883,20,WC006,CNC Machining,1.57,0.0614,2026-01-12T22:32:15.752171+00:00,2026-01-12T23:41:28.230749+00:00,2026-01-13T01:53:51+00:00,2026-01-13T02:13:17+00:00,23 DOOSAN PUMA 700,3,0,0.15,0.22,0.27,1.48,Complete,653
J26-00883,30,WC-INSP,Inspection & Pack,0.0,0.0051,2026-01-12T23:41:28.230749+00:00,2026-01-13T00:37:06.862468+00:00,2026-01-13T06:49:58.317051+00:00,2026-01-13T09:32:39.203862+00:00,,3,0,0.0,2.08,0.1,1.98,Complete,
J26-00884,10,WC-PREP,Material Prep / Cut,0.24,0.008,2026-01-12T18:32:02.909539+00:00,2026-01-12T19:14:38.522741+00:00,2026-01-12T19:14:50.913876+00:00,2026-01-12T19:40:19.475494+00:00,,94,0,0.29,1.39,0.21,0.06,Complete,
J26-00884,20,WC005,CNC Machining,0.36,0.0156,2026-01-12T19:32:02.909539+00:00,2026-01-12T20:51:17.004495+00:00,2026-01-13T02:00:59+00:00,2026-01-13T03:58:23+00:00,22 DMU NLX 2500 old,94,1,0.56,1.56,0.18,4.72,Complete,475
J26-00884,30,WC-INSP,Inspection & Pack,0.0,0.0068,2026-01-12T20:51:17.004495+00:00,2026-01-13T01:14:24.830184+00:00,2026-01-13T09:39:49.353464+00:00,2026-01-13T12:18:34.279673+00:00,,94,0,0.0,0.93,0.01,2.95,Complete,
J26-00885,10,WC-PREP,Material Prep / Cut,0.33,0.0031,2026-01-12T22:48:47.974693+00:00,2026-01-13T00:47:55.635864+00:00,2026-01-12T23:09:34.104986+00:00,2026-01-13T01:18:08.252496+00:00,,9,0,0.07,1.65,0.08,0.94,Complete,
J26-00885,20,WC008,CNC Machining,0.84,0.0286,2026-01-12T23:48:47.974693+00:00,2026-01-13T00:30:57.302394+00:00,2026-01-13T02:13:54+00:00,2026-01-13T02:32:05+00:00,41 DMU NLX2500,9,0,0.83,0.3,0.13,2.47,Complete,938
J26-00885,30,WC-INSP,Inspection & Pack,0.0,0.0046,2026-01-13T00:30:57.302394+00:00,2026-01-13T03:45:43.369594+00:00,2026-01-13T11:19:10.273643+00:00,2026-01-13T13:59:39.228704+00:00,,9,0,0.0,0.63,0.03,1.08,Complete,
J26-00886,10,WC-PREP,Material Prep / Cut,0.18,0.0056,2026-01-13T00:16:08.964498+00:00,2026-01-13T01:26:23.368284+00:00,2026-01-13T00:29:19.937347+00:00,2026-01-13T02:22:25.852456+00:00,,11,1,0.06,1.86,0.21,1.46,Complete,
J26-00886,20,WC008,CNC Machining,0.64,0.0161,2026-01-13T01:16:08.964498+00:00,2026-01-13T01:30:55.374685+00:00,2026-01-13T03:27:47+00:00,2026-01-13T03:39:00+00:00,41 DMU NLX2500,11,0,0.15,0.19,0.19,4.33,Complete,940
J26-00886,30,WC-INSP,Inspection & Pack,0.0,0.0013,2026-01-13T01:30:55.374685+00:00,2026-01-13T02:33:53.580060+00:00,2026-01-13T09:51:52.585350+00:00,2026-01-13T10:15:32.142357+00:00,,11,0,0.0,0.98,0.15,2.15,Complete,
J26-00887,10,WC-PREP,Material Prep / Cut,0.29,0.0042,2026-01-13T03:16:14.581251+00:00,2026-01-13T03:58:15.969919+00:00,2026-01-13T03:24:38.955703+00:00,2026-01-13T04:37:07.580860+00:00,,3,0,0.1,1.32,0.2,1.41,Complete,
J26-00887,20,WC009,CNC Machining,1.43,0.0344,2026-01-13T04:16:14.581251+00:00,2026-01-13T05:31:18.993174+00:00,2026-01-13T05:03:01+00:00,2026-01-13T05:12:07+00:00,65 DMU NLX 2500,3,0,0.66,0.13,0.34,2.65,Complete,1088
J26-00887,30,WC-INSP,Inspection & Pack,0.0,0.0066,2026-01-13T05:31:18.993174+00:00,2026-01-13T10:19:23.030559+00:00,2026-01-13T06:45:48.471388+00:00,2026-01-13T07:55:06.763931+00:00,,3,1,0.0,2.12,0.1,0.49,Complete,
J26-00888,10,WC-PREP,Material Prep / Cut,0.35,0.0028,2026-01-12T21:41:56.602802+00:00,2026-01-12T22:47:52.971160+00:00,2026-01-12T22:10:21.597143+00:00,2026-01-12T23:28:31.423706+00:00,,66,0,0.37,1.44,0.19,0.9,Complete,
J26-00888,20,WC005,CNC Machining,0.68,0.0514,2026-01-12T22:41:56.602802+00:00,2026-01-13T03:08:48.851791+00:00,2026-01-13T05:13:06+00:00,2026-01-13T09:47:55+00:00,22 DMU NLX 2500 old,66,2,1.33,3.53,0.29,0.81,Complete,476
J26-00888,30,WC-INSP,Inspection & Pack,0.0,0.0055,2026-01-13T03:08:48.851791+00:00,2026-01-13T06:24:59.642893+00:00,2026-01-13T20:31:47.737176+00:00,2026-01-13T20:50:56.059791+00:00,,66,0,0.0,0.32,0.03,0.82,Complete,
J26-00889,10,WC-PREP,Material Prep / Cut,0.15,0.0096,2026-01-13T01:22:26.829004+00:00,2026-01-13T02:52:03.242777+00:00,2026-01-13T02:07:07.785498+00:00,2026-01-13T03:38:45.377896+00:00,,26,0,0.19,1.07,0.24,0.43,Complete,
J26-00889,20,WC008,CNC Machining,1.02,0.0625,2026-01-13T02:22:26.829004+00:00,2026-01-13T04:26:33.582443+00:00,2026-01-13T05:15:49+00:00,2026-01-13T07:20:45+00:00,41 DMU NLX2500,26,0,0.48,1.72,0.14,5.84,Complete,941
J26-00889,30,WC-INSP,Inspection & Pack,0.0,0.0074,2026-01-13T04:26:33.582443+00:00,2026-01-13T05:53:34.544654+00:00,2026-01-13T18:39:05.873694+00:00,2026-01-13T20:57:08.486492+00:00,,26,0,0.0,1.7,0.08,0.97,Complete,
J26-00890,10,WC-PREP,Material Prep / Cut,0.22,0.0086,2026-01-12T22:05:46.853692+00:00,2026-01-12T22:59:46.944006+00:00,2026-01-12T22:37:35.947977+00:00,2026-01-12T23:07:06.058809+00:00,,4,0,0.0,1.65,0.23,1.22,Complete,
J26-00890,20,WC006,CNC Machining,0.64,0.0603,2026-01-12T23:05:46.853692+00:00,2026-01-12T23:45:52.244104+00:00,2026-01-13T05:17:04+00:00,2026-01-13T05:42:46+00:00,23 DOOSAN PUMA 700,4,0,0.71,0.28,0.25,1.08,Complete,654
J26-00890,30,WC-INSP,Inspection & Pack,0.0,0.0054,2026-01-12T23:45:52.244104+00:00,2026-01-13T01:30:09.153662+00:00,2026-01-13T15:14:15.860924+00:00,2026-01-13T17:57:25.749761+00:00,,4,0,0.0,0.89,0.0,0.03,Complete,
J26-00891,10,WC-PREP,Material Prep / Cut,0.28,0.0058,2026-01-12T23:41:05.317654+00:00,2026-01-13T00:06:19.243628+00:00,2026-01-12T23:55:24.453371+00:00,2026-01-13T00:55:54.212090+00:00,,29,0,0.3,1.09,0.28,0.52,Complete,
J26-00891,20,WC009,CNC Machining,1.23,0.0442,2026-01-13T00:41:05.317654+00:00,2026-01-13T03:09:56.945771+00:00,2026-01-13T05:24:51+00:00,2026-01-13T07:52:21+00:00,65 DMU NLX 2500,29,1,1.1,1.3,0.03,0.65,Complete,1089
J26-00891,30,WC-INSP,Inspection & Pack,0.0,0.0064,2026-01-13T03:09:56.945771+00:00,2026-01-13T05:50:40.795843+00:00,2026-01-13T19:48:09.911505+00:00,2026-01-13T22:43:21.534367+00:00,,29,0,0.0,0.97,0.09,1.29,Complete,
J26-00892,10,WC-PREP,Material Prep / Cut,0.22,0.0072,2026-01-12T23:58:33.701834+00:00,2026-01-13T01:15:24.523151+00:00,2026-01-13T00:05:01.474334+00:00,2026-01-13T01:58:48.071935+00:00,,2,0,0.21,0.83,0.24,0.77,Complete,
J26-00892,20,WC010,CNC Machining,1.42,0.065,2026-01-13T00:58:33.701834+00:00,2026-01-13T02:14:44.566040+00:00,2026-01-13T05:28:46+00:00,2026-01-13T05:47:41+00:00,66 DMU NLX 2500,2,0,0.82,0.18,0.02,5.51,Complete,1231
J26-00892,30,WC-INSP,Inspection & Pack,0.0,0.0041,2026-01-13T02:14:44.566040+00:00,2026-01-13T07:03:54.941148+00:00,2026-01-13T15:00:26.350056+00:00,2026-01-13T16:50:41.185945+00:00,,2,0,0.0,1.8,0.13,0.84,Complete,
J26-00893,10,WC-PREP,Material Prep / Cut,0.24,0.0094,2026-01-12T21:32:50.900413+00:00,2026-01-12T22:31:27.913223+00:00,2026-01-12T22:06:59.987549+00:00,2026-01-12T22:51:55.661915+00:00,,7,0,0.3,1.39,0.29,1.36,Complete,
J26-00893,20,WC002,CNC Machining,0.52,0.0436,2026-01-12T22:32:50.900413+00:00,2026-01-12T22:51:01.841947+00:00,2026-01-13T05:30:48+00:00,2026-01-13T06:11:57+00:00,103 HAAS VF4,7,0,0.5,0.32,0.01,5.03,Complete,180
J26-00893,30,WC-INSP,Inspection & Pack,0.0,0.0058,2026-01-12T22:51:01.841947+00:00,2026-01-13T01:46:46.388662+00:00,2026-01-13T14:34:32.419838+00:00,2026-01-13T16:20:38.806298+00:00,,7,0,0.0,0.88,0.09,0.03,Complete,
J26-00894,10,WC-PREP,Material Prep / Cut,0.11,0.0045,2026-01-13T00:35:09.485710+00:00,2026-01-13T01:13:27.630581+00:00,2026-01-13T01:12:18.658485+00:00,2026-01-13T01:37:24.553321+00:00,,2,0,0.19,1.73,0.14,0.14,Complete,
J26-00894,20,WC010,CNC Machining,0.64,0.0403,2026-01-13T01:35:09.485710+00:00,2026-01-13T01:34:25.902097+00:00,2026-01-13T05:58:35+00:00,2026-01-13T06:20:34+00:00,66 DMU NLX 2500,2,0,0.84,0.11,0.08,1.13,Complete,1232
J26-00894,30,WC-INSP,Inspection & Pack,0.0,0.003,2026-01-13T01:34:25.902097+00:00,2026-01-13T04:48:22.460142+00:00,2026-01-13T12:26:13.695355+00:00,2026-01-13T12:43:15.384363+00:00,,2,0,0.0,2.32,0.08,2.94,Complete,
J26-00895,10,WC-PREP,Material Prep / Cut,0.29,0.0043,2026-01-12T23:57:14.931600+00:00,2026-01-13T01:42:10.366000+00:00,2026-01-13T00:09:35.998855+00:00,2026-01-13T02:36:20.467670+00:00,,10,1,0.31,1.09,0.26,0.37,Complete,
J26-00895,20,WC003,CNC Machining,1.75,0.0372,2026-01-13T00:57:14.931600+00:00,2026-01-13T02:50:55.470866+00:00,2026-01-13T06:04:53+00:00,2026-01-13T06:42:23+00:00,104 DOOSAN DNM6700,10,0,0.78,0.4,0.37,3.43,Complete,255
J26-00895,30,WC-INSP,Inspection & Pack,0.0,0.0062,2026-01-13T02:50:55.470866+00:00,2026-01-13T05:49:30.943675+00:00,2026-01-13T09:27:34.624430+00:00,2026-01-13T11:28:54.903161+00:00,,10,0,0.0,1.98,0.02,2.43,Complete,
J26-00896,10,WC-PREP,Material Prep / Cut,0.23,0.0023,2026-01-12T22:37:44.006542+00:00,2026-01-13T00:32:25.540213+00:00,2026-01-12T22:38:13.908454+00:00,2026-01-13T00:39:49.036471+00:00,,27,0,0.15,0.4,0.19,0.29,Complete,
J26-00896,20,WC004,CNC Machining,0.39,0.0264,2026-01-12T23:37:44.006542+00:00,2026-01-13T00:35:43.634893+00:00,2026-01-13T06:07:24+00:00,2026-01-13T06:59:30+00:00,21 DOOSAN PUMA700,27,1,0.64,0.75,0.21,0.62,Complete,373
J26-00896,30,WC-INSP,Inspection & Pack,0.0,0.0037,2026-01-13T00:35:43.634893+00:00,2026-01-13T05:11:35.246880+00:00,2026-01-13T16:55:27.895644+00:00,2026-01-13T19:18:29.880632+00:00,,27,0,0.0,2.64,0.11,0.99,Complete,
J26-00897,10,WC-PREP,Material Prep / Cut,0.38,0.0099,2026-01-13T00:50:13.629436+00:00,2026-01-13T01:37:54.841636+00:00,2026-01-13T01:29:24.625456+00:00,2026-01-13T01:58:14.318567+00:00,,3,0,0.17,1.72,0.0,1.49,Complete,
J26-00897,20,WC002,CNC Machining,0.23,0.055,2026-01-13T01:50:13.629436+00:00,2026-01-13T01:52:44.163336+00:00,2026-01-13T06:24:56+00:00,2026-01-13T06:39:42+00:00,103 HAAS VF4,3,0,1.41,0.19,0.1,0.86,Complete,181
J26-00897,30,WC-INSP,Inspection & Pack,0.0,0.0077,2026-01-13T01:52:44.163336+00:00,2026-01-13T02:25:30.428898+00:00,2026-01-13T14:12:48.555340+00:00,2026-01-13T16:56:36.091891+00:00,,3,0,0.0,1.88,0.05,1.85,Complete,
J26-00898,10,WC-PREP,Material Prep / Cut,0.27,0.0069,2026-01-12T23:29:05.335478+00:00,2026-01-13T01:13:26.693378+00:00,2026-01-13T00:06:10.578386+00:00,2026-01-13T01:14:38.011887+00:00,,9,1,0.21,2.11,0.23,0.23,Complete,
J26-00898,20,WC006,CNC Machining,1.74,0.0272,2026-01-13T00:29:05.335478+00:00,2026-01-13T01:50:14.125211+00:00,2026-01-13T06:41:17+00:00,2026-01-13T07:09:28+00:00,23 DOOSAN PUMA 700,9,0,0.42,0.3,0.07,2.12,Complete,656
J26-00898,30,WC-INSP,Inspection & Pack,0.0,0.0052,2026-01-13T01:50:14.125211+00:00,2026-01-13T04:18:06.713103+00:00,2026-01-13T10:19:32.282548+00:00,2026-01-13T11:45:20.414042+00:00,,9,0,0.0,3.13,0.09,2.55,Complete,
J26-00899,10,WC-PREP,Material Prep / Cut,0.37,0.0062,2026-01-13T00:32:41.306016+00:00,2026-01-13T01:10:48.944667+00:00,2026-01-13T01:17:07.389316+00:00,2026-01-13T01:46:19.381459+00:00,,3,0,0.11,2.04,0.11,0.22,Complete,
J26-00899,20,WC003,CNC Machining,0.82,0.0603,2026-01-13T01:32:41.306016+00:00,2026-01-13T02:17:15.695882+00:00,2026-01-13T06:58:01+00:00,2026-01-13T07:17:19+00:00,104 DOOSAN DNM6700,3,0,1.15,0.24,0.05,0.55,Complete,256
J26-00899,30,WC-INSP,Inspection & Pack,0.0,0.0038,2026-01-13T02:17:15.695882+00:00,2026-01-13T04:14:23.844820+00:00,2026-01-13T12:46:48.469226+00:00,2026-01-13T13:12:51.678478+00:00,,3,0,0.0,1.66,0.04,1.33,Complete,
J26-00900,10,WC-PREP,Material Prep / Cut,0.18,0.0061,2026-01-13T00:20:31.057764+00:00,2026-01-13T01:31:06.421626+00:00,2026-01-13T00:34:14.377388+00:00,2026-01-13T02:24:55.213532+00:00,,15,1,0.16,0.43,0.2,0.56,Complete,
J26-00900,20,WC004,CNC Machining,1.49,0.0269,2026-01-13T01:20:31.057764+00:00,2026-01-13T02:24:47.611297+00:00,2026-01-13T07:12:05+00:00,2026-01-13T07:38:06+00:00,21 DOOSAN PUMA700,15,0,0.27,0.43,0.39,0.54,Complete,374
J26-00900,30,WC-INSP,Inspection & Pack,0.0,0.0063,2026-01-13T02:24:47.611297+00:00,2026-01-13T05:01:59.373047+00:00,2026-01-13T09:03:52.262238+00:00,2026-01-13T11:13:22.447229+00:00,,15,0,0.0,1.13,0.07,0.68,Complete,
J26-00901,10,WC-PREP,Material Prep / Cut,0.2,0.0097,2026-01-13T05:55:03.787032+00:00,2026-01-13T07:52:43.515252+00:00,2026-01-13T06:08:33.418346+00:00,2026-01-13T08:43:59.647195+00:00,,4,0,0.33,0.97,0.06,1.4,Complete,
J26-00901,20,WC010,CNC Machining,1.69,0.0564,2026-01-13T06:55:03.787032+00:00,2026-01-13T07:59:53.636747+00:00,2026-01-13T07:25:24+00:00,2026-01-13T07:44:36+00:00,66 DMU NLX 2500,4,0,0.89,0.26,0.17,0.49,Complete,1233
J26-00901,30,WC-INSP,Inspection & Pack,0.0,0.0044,2026-01-13T07:59:53.636747+00:00,2026-01-13T11:20:05.984902+00:00,2026-01-13T14:38:31.357338+00:00,2026-01-13T15:56:40.111237+00:00,,4,0,0.0,3.08,0.13,1.02,Complete,
J26-00902,10,WC-PREP,Material Prep / Cut,0.12,0.003,2026-01-13T02:31:04.462628+00:00,2026-01-13T04:30:05.653348+00:00,2026-01-13T02:34:52.222731+00:00,2026-01-13T05:02:24.102316+00:00,,18,0,0.27,0.55,0.03,0.69,Complete,
J26-00902,20,WC006,CNC Machining,1.46,0.0358,2026-01-13T03:31:04.462628+00:00,2026-01-13T05:19:58.967684+00:00,2026-01-13T07:25:51+00:00,2026-01-13T08:36:45+00:00,23 DOOSAN PUMA 700,18,0,1.21,0.67,0.15,4.97,Complete,657
J26-00902,30,WC-INSP,Inspection & Pack,0.0,0.0067,2026-01-13T05:19:58.967684+00:00,2026-01-13T08:22:18.440399+00:00,2026-01-13T18:39:47.336042+00:00,2026-01-13T19:11:31.017014+00:00,,18,0,0.0,0.48,0.15,0.18,Complete,
J26-00903,10,WC-PREP,Material Prep / Cut,0.12,0.0084,2026-01-13T02:48:12.580343+00:00,2026-01-13T04:14:22.560506+00:00,2026-01-13T03:21:58.666533+00:00,2026-01-13T04:38:26.881426+00:00,,4,0,0.2,1.75,0.02,0.25,Complete,
J26-00903,20,WC001,CNC Machining,0.24,0.0658,2026-01-13T03:48:12.580343+00:00,2026-01-13T03:48:37.902284+00:00,2026-01-13T07:26:09+00:00,2026-01-13T08:00:24+00:00,102 HAAS VF4,4,0,1.21,0.34,0.36,4.89,Complete,111
J26-00903,30,WC-INSP,Inspection & Pack,0.0,0.0065,2026-01-13T03:48:37.902284+00:00,2026-01-13T04:31:47.113796+00:00,2026-01-13T19:01:57.445781+00:00,2026-01-13T20:32:14.310520+00:00,,4,0,0.0,2.13,0.15,1.71,Complete,
J26-00904,10,WC-PREP,Material Prep / Cut,0.23,0.0057,2026-01-13T04:03:09.623535+00:00,2026-01-13T05:39:35.196178+00:00,2026-01-13T04:05:48.536044+00:00,2026-01-13T06:35:01.581708+00:00,,82,1,0.16,1.75,0.09,1.1,Complete,
J26-00904,20,WC008,CNC Machining,1.07,0.0214,2026-01-13T05:03:09.623535+00:00,2026-01-13T07:41:10.628950+00:00,2026-01-13T07:32:11+00:00,2026-01-13T09:43:58+00:00,41 DMU NLX2500,82,3,1.62,1.74,0.21,2.76,Complete,942
J26-00904,30,WC-INSP,Inspection & Pack,0.0,0.0069,2026-01-13T07:41:10.628950+00:00,2026-01-13T11:45:23.515651+00:00,2026-01-13T10:24:39.793482+00:00,2026-01-13T13:18:51.246454+00:00,,82,0,0.0,1.07,0.11,2.54,Complete,
J26-00905,10,WC-PREP,Material Prep / Cut,0.16,0.0048,2026-01-13T00:24:49.631946+00:00,2026-01-13T02:01:38.012280+00:00,2026-01-13T00:46:23.182905+00:00,2026-01-13T02:22:28.187090+00:00,,10,0,0.36,0.84,0.04,0.2,Complete,
J26-00905,20,WC003,CNC Machining,1.54,0.0525,2026-01-13T01:24:49.631946+00:00,2026-01-13T03:18:57.675839+00:00,2026-01-13T07:35:27+00:00,2026-01-13T08:16:34+00:00,104 DOOSAN DNM6700,10,0,0.58,0.56,0.29,3.58,Complete,257
